key	parent_key	code	titulo
100		A	Raw Materials, Chemicals, Paper, Fuel
101		B	Herramientas y equipos industriales
102		C	Suministros y componentes
103		D	Suministros y equipos de construcción, edificaciones y transportes
104		E	Productos farmacéuticos, y suministros y equipos de ensayo, de laboratorio y médicos
105		F	Suministros y equipos de servicios, limpieza y comida
106		G	Suministros y equipos tecnológicos, de comunicaciones y de negocios
107		H	Suministros y equipos de defensa y seguridad
108		I	Suministros y equipos de consumo, domésticos y personales
174423	174413	42296210	Surgical robotic scissors
174424	174413	42296211	Surgical robotic ultrasonic energy instruments
174446	127939	43201415	Subscriber identity module SIM card
174447	104895	43211913	LCD active display
174448	104895	43211914	LCD passive display
174449	117456	43222641	Internet protocol sharing device
174450	145105	43223337	Fiber optic enclosure
174451	107751	46191508	Belt monitoring system
174452	105643	48101820	Commercial kitchen hood
174478	182882	51343005	Stavudine and lamivudine and nevirapine
174482	181948	51283901	Sulfacetamide
174483	179094	51112005	Imatinib
174485	106491	51111828	Cyproterone
174487	183917	51432305	Losartan
174489	111528	51191918	Folic acid
174491	136933	51131811	Tranexamic acid
174493	182697	51332807	Chlorpromazine
174494	183305	51383905	Lysine clonixinate
174502	111528	51191909	Thiamine
174503	143977	51241235	Calcitriol
174506	137120	51143203	Varenicline
174511	107188	53131510	Denture adhesive
174512	107193	53131641	Petroleum jelly
174514	107193	53131643	Electric hair clipper
174515	107187	53131700	Therapeutic massage equipment
174517	107258	55101530	Code book
174518	107258	55101531	Law book
174519	132610	55121808	Identification badge clip
174520	111085	56111806	Swiveling barber chair
174569	165156	72141700	Construction machinery and equipment rental or leasing services
174570	174569	72141701	Construction machinery rental or leasing service
174571	174569	72141702	Construction equipment rental or leasing service
174574	108627	78111704	Marine craft rental or leasing service
174575	111534	78181507	Automotive and light truck maintenance and repair
174576	111534	78181508	Heavy truck maintenance and repair
174577	107370	80161800	Office equipment rental or leasing services
174578	174577	80161801	Photocopier rental or leasing service
174579	107373	81112500	Computer software licensing rental or leasing service
174580	174579	81112501	Computer software licensing service
174581	174579	81112502	Computer software rental or leasing service
174582	145204	81161800	Data voice or multimedia network equipment or platform rental or leasing services
174583	174582	81161801	Data communication equipment or platform rental or leasing service
174584	100001	10200000	Live rose bushes
174597	100173	10171611	Calcium fertilizer
174598	100168	10171800	Soil conditioners
174601	100188	10191707	Ultrasonic pest repeller
175437	100256	11111613	Wollastonite
175438	100267	11111812	Vermiculite
175440	164080	11122005	Glued laminated timber
175441	164080	11122006	Treated timber
175446	100370	11162400	Batting
175457	110454	12164900	Waterproofing agents
175467	100758	14111540	Stamp paper
175468	100758	14111541	Optical mark reader paper
175469	100758	14111542	Korean paper for stationery
175470	100758	14111543	Inkstone
175471	100776	14111618	Kent paper
175472	100754	14121506	Corrugated fiberboard or container board CCM
175473	100754	14121507	Volatile corrosion inhibitor or VCI paper
175474	107489	14121703	Laminated aluminum foil paper
175475	110840	14122107	Corrugated base paper
175477	100788	15101800	Plant based liquid fuels or biofuels
175478	175477	15101801	Biodiesel
175487	100903	21101517	Rotary tiller or power tiller
175499	100925	21101709	Baler
175512	100966	21102305	Agricultural sun shade material
175514	100990	22101537	Concrete pile cutter
175515	100990	22101538	Snow plow
175557	133339	23153145	Spray gun
175560	144637	23153605	Dot marking machine
175565	101239	23181514	Cheese making machine
175607	144680	23242612	Metal engraving machine
175622	144652	23251900	Metal container manufacturing machinery and equipment
175636	145207	23271423	Alternating current AC arc welder
175644	101266	24101514	Platform truck
175645	101266	24101515	Straddle carrier truck
175646	101266	24101516	Powered platform truck
175647	101266	24101517	Electric tow tractor
175648	101274	24101644	Dumb waiter
175659	101274	24101655	Vehicle parking lift system
175660	101274	24101656	Tractor towed crane
175662	101274	24101658	Lifting magnet
175663	101274	24101659	Vehicle movable jack or dolly
175665	101274	24101661	Vehicle lift
175675	101324	24111512	Straw bag
175676	101324	24111513	Cotton bag
175677	101324	24111514	Zipper bag
175678	101342	24111814	Hot water tank
175679	101342	24111815	Steam condensate tank
175680	101342	24111816	Liquified gas tank or cylinder
175681	101342	24111817	Cement silo
175683	178427	24113104	Cold storage box
175684	178427	24113105	Ballot box
175685	145230	24112805	Temperature controlled freight container
175690	101430	25101509	Electrically powered vehicle
175691	101452	25101804	Motorcycle sidecar
175692	101456	25101922	Road repair truck
175693	101456	25101923	Crawler type tractor
175694	101456	25101924	Guard rail cleaning vehicle
175695	101456	25101925	Sign truck
175696	101456	25101926	Snow plow truck
175697	101456	25101927	Salt spreader truck
175698	101456	25101928	Mobile media truck
175699	101456	25101929	Mobile office van
175700	101456	25101930	Lighting truck
175701	101456	25101931	Outside broadcasting van
175702	101456	25101932	Crowd control truck
175703	101456	25101933	Crane truck
175704	101456	25101934	Funeral vehicle or hearse
175705	101456	25101935	Spray truck
175706	101456	25101936	Vacuum truck
175707	101456	25101937	Medical examination and treatment bus
175708	101456	25101938	Bloodmobile
175711	101466	25111524	Bulk carrier
175714	101466	25111527	Row boat
175715	101466	25111528	Quarantine boat
175716	101466	25111529	Weather ship
175719	101466	25111532	Debris collection vessel
175720	101466	25111533	Training ship
175723	101481	25111722	Coast guard boat or cutter
175725	101481	25111724	Fishery training ship
175726	101481	25111725	Fishery research ship
175727	101481	25111726	Marine pollution control ship
175741	101722	25172709	Vehicle air conditioner
175742	101722	25172710	Vehicle heater
175743	101722	25172711	Vehicle air purifier
175750	114369	25174414	Tachograph
175772	101666	25175000	Electric vehicle charging systems
175776	101680	25181604	Cargo truck body
175777	101680	25181605	Dump truck body
175778	101680	25181606	Trailer body
175782	101680	25181610	Air cargo trailer
175784	101680	25181612	Agricultural trailer
175785	101617	25191515	Ground controlled approach system
175786	101617	25191516	Aircraft air start unit
